S/K,Maturity,Volatility,Rate,Labels
0.9967370760752541,1.0154764763108184,0.9445967014259118,0.058191158305550536,252.73384490699064
0.9976715599346324,0.7578119991074406,0.2394716297099072,0.05926595753178901,68.37220080265433
0.9953950186203224,0.9834901621522798,0.7911672794164384,0.05715415734604219,212.76304623870922
0.9989001991875339,0.34342400165530856,0.2811462309524859,0.040784028160273225,47.3858007148861
0.9930574203026583,1.0865309762324786,0.895891359796634,0.07538569100681235,251.81318754201894
1.0008768174533964,0.3083951790126394,0.7085698439509764,0.09080321243421895,110.89292317808321
1.0009093798207058,0.8265955058444523,0.14872913767664386,0.02396112863436084,42.49284869953061
0.9992561467996606,0.7650270507796586,0.8850482880328038,0.024137039265059484,203.06079947299688
0.9986621543765954,0.388564667874135,0.23709674229360791,0.07767728636878368,48.338714086640266
0.9969427953501534,0.8548461665259162,0.01737162016590012,0.06426149637512152,33.258186189294065
1.0030025164402896,0.9537678014162121,0.28104962751951457,0.04856186413957313,87.49224968558354
0.9973322258057349,0.7595459954378216,0.21521554015164074,0.072472557734883,66.50916834647848
0.9981237904239773,0.709507648387921,0.8845218181235172,0.06618331157616464,202.04762022798727
0.9984642639275044,1.0531882309163854,0.055947828124347544,0.09300339549045099,61.216148807953914
0.9994408092340111,0.9212870144768346,0.9805457004592487,0.03942116899326553,245.99461404939598
1.0024684550768348,0.8807026192919558,0.6271170597124485,0.06690584949627794,169.01533328271591
0.999041496478702,0.8757606324912495,0.7181085469372949,0.06822157287467093,188.21101232704262
0.9970596937234034,0.5815147518226246,0.9671458835277678,0.05406781273648882,196.24249217587305
0.9968600321219521,0.4783697531968879,0.5249425017433378,0.06270693501001925,102.62632031621649
0.996237014342723,0.22938385397398847,0.33914186319138984,0.07302173487346686,46.731956295651855
1.0003569934361953,0.8368958894994103,0.10945495548384813,0.037042990280186205,37.33491124443401
0.9976000613453048,0.4646464790404445,0.9032021565972345,0.05386709154950706,165.0541197610156
1.0021505537930302,0.7349028788387104,0.3287033106723736,0.030363093885454127,81.41644726476443
0.9976954429116693,1.0087916196443685,0.469021594992979,0.0854466022442315,146.16240070789212
1.003915752599359,0.6774721974154373,0.9650833886643121,0.04380033104868814,211.9855986851821
0.9974714257531231,0.4495625905072782,0.745470492798012,0.03604604100553993,133.42208945594717
0.9963622480577542,0.27808323399182855,0.08078572744699511,0.0881000236769892,19.19306456914802
0.9996067617427097,0.7216539114178575,0.018876835355740765,0.024139572034767447,11.907325360537357
1.0001442103952998,1.0369573549920075,0.6542398530500231,0.03918220473993564,182.06292010155943
1.0000178673808855,0.5133067551934343,0.856768537290162,0.092350630007424,171.21834320797308
1.000782201576688,0.8491742318699833,0.6279691361279828,0.09946094420966306,172.6634652183664
0.9974981867314198,0.7136425023802933,0.11342077748104762,0.021671167317809416,29.440983257502353
0.9981330821737072,0.2652437125177227,0.33662601084745863,0.05368111992696696,49.43675056938946
0.9997860312594324,1.0786464266028404,0.4701236170622066,0.058461597211242125,144.52867514655884
0.9974099474678616,0.39046724498157875,0.8192980120605289,0.07054131725006274,139.6697794060949
0.9977328161103287,0.7612674590249469,0.45229228210030753,0.04565569965574169,112.50433918307687
0.9990895570728178,0.6141883646066183,0.31489975138936177,0.07703084890625832,79.41958632675448
0.999962469001295,0.8928843367117112,0.3384910092151249,0.09050531240338228,108.44595669290726
1.0015779585468996,0.8017168159370953,0.4212192819074222,0.03478300979310998,107.01622191537342
0.9977881704474352,0.41734620685880786,0.6918575076235605,0.06114598452519951,122.93760130182858
0.9963607748143825,0.7992782141055295,0.4041890870162029,0.041153105265520976,102.85862776264071
0.9992191891738118,1.0208064927602294,0.2921450180321858,0.0510237920555873,93.03194778711986
0.9992393656250411,0.7431148256367031,0.6880894944169328,0.04707426067025673,162.14224971860483
0.99878152862689,0.9687679001154468,0.35433588640951813,0.05537832068304337,106.63694937185431
0.9972241942945135,0.61830508401777,0.2253526254208975,0.028558103257400366,51.1569154766683
1.0036332762700064,0.8715264161237615,0.4969986065192963,0.053649725148965446,135.26009597164386
0.9984930270504537,0.6644149928831973,0.5043498022180986,0.08213185180762446,122.38213626493257
1.0021423800151137,0.9524216553208835,0.20191091244917586,0.08011434164138138,78.48110792210429
0.9985045848098012,0.45030448915984767,0.9138723539114013,0.07833982823375392,167.3070204305554
0.9954741530576602,0.6549497856468525,0.08553499460440625,0.06493298108471672,32.64392518117228
0.9984200986033621,1.0145677155691455,0.292295577633268,0.08433129196675711,103.53608451952698
0.9980356686301443,0.5016060760619665,0.0500775069964397,0.06238915736569674,21.68996312991112
0.9988025826842317,0.3033722919865801,0.7971888426638645,0.05207696402034569,118.61614309219158
1.0022260961286704,0.5842592425529961,0.6413593594297075,0.07809361504273815,140.94561714919462
0.994304802439212,0.5736366854796469,0.7811700492247126,0.08114037479908925,163.2813221401783
1.000674219957468,0.9895654983240443,0.37765613730153075,0.09596109105067906,126.96651452802786
1.0003398482854322,0.9383810924213267,0.7431494680925923,0.03175187171015773,192.7427872352877
1.0001781734421724,0.8736678753087617,0.8539991608230936,0.02864648177032092,210.38014184133266
0.9983375669942557,0.38799731631362483,0.9993961123331807,0.07621595834609855,168.20757607962122
0.9992291645976927,0.6663225892378952,0.7143243932427755,0.06736688087316033,162.83137088365663
1.002817450723281,0.23436522594882928,0.4378912006860513,0.056582918181829686,60.82940471405982
0.9978237602000726,1.0726249904749134,0.2021495294920267,0.06459790588338392,77.19158427431415
0.9977078735145603,0.37769006837746977,0.2514841013201225,0.061265186586552126,47.37295896869307
1.0010823915482208,0.4947371179854805,0.6584048092582581,0.09602311276297515,134.22486159614948
0.9975860862701879,0.7009085895082936,0.35799187656001463,0.05110688817146382,88.3299059361841
0.9966982415057899,0.5392959167207996,0.6287307457835994,0.055593323389728444,127.40084093577923
0.9980549490324272,0.5186565692045796,0.04367677229611166,0.08209080150191123,27.207055085040793
1.0020783875425843,0.9091982008680837,0.25295281189674373,0.07430756487915073,86.03438286472908
0.9999704838696001,0.6345969006744054,0.23098872158017086,0.08139149686935766,65.45116734742686
0.9949037554244299,0.85647402094433,0.0852831655678869,0.08623532198071115,48.983891691033364
0.9987447185288337,0.8764376972146015,0.8380749467772349,0.09503372328777657,220.1820031991545
0.9982383298028218,1.0573178649995718,0.8906764163315148,0.021946464582966153,237.12345610308898
0.9999153846979609,0.2918255109411196,0.18945619882264492,0.08110041055500908,34.96522077290871
1.000003052343885,1.028566408571392,0.7840324119276912,0.044575502386852955,214.53768825694323
0.9984686965108338,0.4106339845768233,0.5974997257299604,0.03786082395371512,104.00161818768731
0.9992556855514052,0.6129362444893863,0.19287834373030505,0.028085677153023073,45.00311355009279
0.9979291666576156,0.7120458184475191,0.385295693320655,0.023389849677074553,89.28023248702328
1.0010005780744047,0.8748054354440653,0.9480780640752773,0.0428881300449956,234.56384709454176
0.999342332208594,0.9767306969188578,0.02367336407922003,0.09739805881996585,59.46468215434561
0.998677852037773,1.040063365204318,0.4757983301386525,0.04333269629627902,138.0388309234068
0.9957974600798684,0.2360631578801701,0.7853561913238162,0.03709267023740054,101.00272135228488
0.9971477774225638,0.9174671327421615,0.6328839328058489,0.07339106304132673,172.95490793769608
0.99986101746862,0.7001668317663303,0.3701459845098522,0.03308818377140556,88.13023672321015
1.0010652062305991,1.0503647351694945,0.03173560300086473,0.030194265739518666,23.027221938219895
0.999693130852604,0.6950856944048984,0.8986056832226581,0.0873137310394683,206.85715376466152
0.9994902970510661,0.5736989942257718,0.5078280699596035,0.08038277488430219,113.52183201335669
0.9996178792089176,0.7894748547785104,0.306633042153407,0.0699000997579604,88.47289942784658
1.000484453488388,0.982578157264621,0.058148422497006025,0.08223793414080473,52.79506512010994
0.9974926784910164,0.8684543332547221,0.9932829478138443,0.0492044678289192,243.22877599691722
1.0016463691718438,0.5663092355654513,0.818707473230887,0.061715717260774905,168.7308548438901
0.9978935320010164,0.5119997346437484,0.17716672208924003,0.06909232583453075,44.6146498193844
0.9997041529291258,0.9257347752491758,0.8868763185599128,0.08324283723277175,235.10532110238452
1.0016463876382187,0.5584398954335424,0.0701487302805604,0.05580157772968691,26.827863103568518
0.9984153454350276,0.2285279306076335,0.8223753855589315,0.04636646484803761,105.34099533750958
0.9954113373877048,0.8963420266399198,0.2613573653369944,0.08030422583981728,86.38727451106706
0.9976390001397787,0.5716196933042494,0.9969066551997272,0.09242766295151773,205.07810958259796
1.0014351814633315,0.9019843121920132,0.053361095173230094,0.07382583163525575,44.70543520438184
0.9987048461658085,0.32620176387583605,0.15910007853270014,0.06897070940224613,31.210020714620043
1.0017764703915322,0.2963261487628329,0.7822908969037622,0.0432878031829107,115.30104971616493
0.9981418287648721,0.762298952794721,0.03216290683639598,0.051375128902893724,24.843566221874426
0.9987789313580744,0.31402320605580125,0.14225915990801238,0.04688611182246127,25.568260554672804
0.997490180795641,0.764929512504269,0.24104764922589808,0.07234361403118471,72.45688665708985
1.002459809288354,0.23374319371817454,0.23478064457914258,0.07247747776952888,36.405143677357444
0.9999788982806291,1.0056863511519993,0.397311342936448,0.04480248346611356,116.97333185818832
0.9989431414384587,0.2391558946572595,0.7820010255115776,0.06433264253186997,103.98406500742789
0.9965704630070508,0.728601753624682,0.19728078749061795,0.0246264264381096,48.800568161018305
0.9995039719373107,0.4859617614618325,0.3322366577181779,0.08530307685276062,73.66454255543368
0.9969942830468839,0.6554338851635306,0.45404306828051216,0.05678949903527117,106.11363032072757
0.999336706069442,0.6547597029539329,0.35569602365274894,0.07022313660204044,89.21357554995978
0.9980528362307123,0.7795281944772547,0.6513213651869277,0.07935089928774416,164.66639171402142
0.9992357023079561,0.989803161104496,0.9872377173557051,0.08404608980094487,265.398761508877
0.9964668276016947,0.9359262669920001,0.03307672646082297,0.06466200504067382,36.772596966582114
0.9979838196383665,0.22534947085993184,0.9054365798886217,0.03126811314643428,113.36277341486647
0.9959355073069073,0.9183685888986817,0.6918268836533384,0.06179530582595917,184.09492314131575
0.9966912070785857,0.4331402945369479,0.05005917051100224,0.06681815126933213,19.339262603259783
0.9983443330314072,0.8224435882362007,0.4046818348474647,0.08698775821781493,116.58277576236748
1.0016570628365522,0.702313825010132,0.9218923370237048,0.06334515694980328,209.36865409360735
0.9985769654646017,0.47417980556995554,0.9053672467656347,0.03217462921317113,164.84013687784713
0.9980926510504887,0.994134039795433,0.1034323582888137,0.08143108468512243,58.513823898786654
0.999714518289467,0.6125713360899154,0.5199689321169453,0.04875054356590499,114.52745973623524
1.0005347272395884,0.6112605134681207,0.43468038367706263,0.09456240238572952,106.38793040382217
